session_id,target
185,0.00023788127268252425
186,4.255435347705947e-05
187,1.964941842402738e-06
188,1.1055586827351474e-06
189,0.0013578030136814836
190,1.4690597051197924e-05
191,0.0009404228445586097
192,0.00021317733425906142
193,0.0007566722261425591
194,0.01640429792676899
195,0.00044967963822266263
196,1.2968694431177209e-08
197,0.00027512901618437197
198,0.0025747462389559906
199,0.0013109414071785575
200,5.280823330705605e-06
201,7.508860194648898e-06
202,0.07045034404486118
203,1.0388067232942995e-06
204,0.00014880793516256182
205,0.005076327972234334
206,2.598078432800432e-09
207,6.993173032207176e-05
208,0.02424193995705036
209,4.337920034418398e-06
210,0.0012272215517142113
211,1.1150018896806337e-05
212,0.003593729483376188
213,4.310508737548764e-05
214,0.0013239114140105185
215,0.01700036837769594
216,0.0025888103231634725
217,0.007599762622713716
218,0.0008988610089079574
219,0.03578961950899994
220,0.0006455179515093172
221,0.00020522623483997736
222,0.00016440532306924254
223,0.0004743502687234698
224,0.0008988610089079574
225,0.04161262139851702
226,0.0022445575266157335
227,0.0006926201677777547
228,4.975921589358968e-05
229,0.00023338482238522955
230,0.0006780870033604558
231,7.240800688509479e-06
232,3.723301852653872e-05
233,7.296700559753591e-05
234,0.005429595589968065
235,1.3356759678365597e-05
236,0.002154224537013989
237,0.000881790959025625
238,0.001628862827610968
239,9.45379358090785e-05
240,0.0016769916687134978
241,6.352250495846738e-06
242,1.4302021495381e-07
243,2.4782818653100075e-08
244,9.256424963601144e-05
245,8.557953896426626e-05
246,7.198459083907995e-06
247,0.016874757887183348
248,0.0001747919416432742
249,4.363169919843631e-06
250,0.00015230208903619776
251,0.03121947971387906
252,0.00015584480922756574
253,0.00012861458412586664
254,0.05421650250189175
255,0.00039400951450815447
256,1.0686970258259176e-09
257,0.0007908440808107245
258,0.002193925187498659
259,0.0034817820195554828
260,0.01426839236074754
261,2.5948141492221527e-05
262,0.04470523926363626
263,0.00014893995955909012
264,0.0009676624132777692
265,0.0012585292776398766
266,6.932036509450824e-06
267,4.371392390332094e-12
268,1.1344525149368129e-05
269,0.00033660235337303794
270,0.0004072298458873967
271,1.7994756071626792e-05
272,0.0008094078558236663
273,5.238764466722685e-05
274,0.0013960684049225372
275,0.0018389371719134916
276,2.092903963869744e-07
277,0.0007555628571872781
278,0.001992161265622571
279,1.0720180383353054e-05
280,0.0017047785591488979
281,9.689625201956371e-06
282,0.0011535505076195626
283,0.0006462411443796495
284,3.4519503385621264e-06
285,0.00010612068825460564
286,5.085213365461427e-09
287,0.0009536840849801606
288,4.048603671635656e-06
289,0.0004462293667730797
290,7.002897561646042e-06
291,0.0392360316743827
292,0.00012178259581831181
293,0.0017745304559309515
294,7.062043462286071e-06
295,0.00014070701010284137
296,0.00011914712536865075
297,0.00010015442142589788
298,2.1293792909636905e-06
299,6.758351739387983e-07
300,0.00012852959467432855
301,7.002897561646042e-06
302,1.2446132080306064e-05
303,2.5967137461549305e-07
304,0.00026198878771085526
305,0.05738505985199867
306,1.5401566267248072e-05
307,0.0005351861484594633
308,0.0007824805164474372
309,0.0015859862659442319
310,3.47750477054882e-05
311,0.0006142812958990775
312,0.0011314803771390906
313,0.020725957826015842
314,8.400395405770118e-05
315,1.3496113918129566e-05
316,2.8520085273780004e-06
317,0.003467586974881139
318,0.00024289366167777414
319,8.025415731950468e-05
320,2.753670626259077e-06
321,0.003054933609940423
322,9.66772514922836e-05
323,0.00016196724677466966
324,0.001966051373992418
325,0.0014700413919765533
326,0.0010479474255780696
327,9.743894155143e-06
328,0.00183025384191052
329,9.45379358090785e-05
330,2.954552163067743e-05
331,0.004960367637757533
332,0.044573050406943655
333,0.06899274593829968
334,2.8867836428856213e-05
335,0.00047841590670897303
336,0.001437418194952617
337,0.0003616868640826494
338,0.004984606406644884
339,2.795094039524966e-05
340,0.0007915398852166582
341,3.4726250251735173e-06
342,0.00041972449503584197
343,0.0016180328411622472
344,0.0007337829413035019
345,0.0004313371564648831
346,0.0010954033550139596
347,0.9559134642349211
348,2.060257279495216e-05
349,2.9575780368307324e-06
350,0.002417019247249306
351,3.239720541587142e-05
352,0.006411182611866649
353,0.016061637902706885
354,0.0005879295869062192
355,0.002335136780817799
356,0.0021391890894905444
357,3.0591506376312306e-05
358,1.9626555594729557e-08
359,0.006936761127095361
360,5.947013920041587e-06
361,0.0595537203201395
362,0.025594022208416913
363,0.0004718693661678586
364,0.016406712527674124
365,2.4333826876122306e-09
366,2.372441349100742e-09
367,1.263924054052942e-07
368,0.001783069462786587
369,0.0011927326664825893
370,1.9283787640683457e-05
371,0.001628862827610968
372,1.4275902324918837e-05
373,3.377959979462985e-07
374,2.1956031990486905e-08
375,0.000595751843916431
376,0.0010448663097297828
377,3.5820354284870164e-05
378,3.068503913327002e-08
379,1.9979133956413894e-06
380,0.0008560345548101799
381,0.00047841590670897303
382,0.0017015863990513173
383,6.149099719528727e-07
384,0.002853974080927955
385,0.0011444172396859592
386,5.834388998346422e-05
387,0.00023015776996453385
388,0.0011458582457406885
389,5.496492839567566e-05
390,0.0005635770753119241
391,5.461187935874273e-07
392,0.00030324661611072436
393,0.001628862827610968
394,5.754423253714633e-06
395,0.0003673065739176429
396,0.00013866046247956862
397,4.58186943796668e-06
398,0.00015500178924819129
399,2.413961974599701e-08
400,2.2980508089280427e-05
401,6.406181622875251e-08
402,1.962686252787835e-05
403,1.1114364083552861e-05
404,0.18266164736042761
405,0.0001091136948130448
406,0.0060703940581386265
407,0.00018591007328879166
408,6.419229827013272e-06
409,0.0034509521642544275
410,4.5681133477496646e-05
411,6.743401849989593e-05
412,1.0319821199232977e-05
413,0.0007132421259798815
414,6.473189443915662e-08
415,6.032328173510592e-09
416,0.0012450968170081773
417,0.0024573228933157643
418,1.4726606608582148e-07
419,4.985424263683678e-07
420,0.00013019612146001607
421,0.0015529430649527981
422,0.001628862827610968
423,1.256547525622375e-07
424,0.0001534104349744146
425,1.8873715835182473e-08
426,0.1807861208128157
427,1.8750638547733826e-06
428,7.554407901617502e-09
429,0.0027677814357626187
430,9.45379358090785e-05
431,6.7658332360808454e-06
432,0.0016520105742349818
433,7.0574115849159425e-06
434,0.0005108595165068453
435,0.00016679592938063234
436,0.0009666264832736008
437,0.003934408766382715
438,0.0014033363362045248
439,0.001018688314818112
440,4.1010629836657935e-09
441,0.00035136554700737106
442,0.0001121231710503431
443,2.8139542569872422e-05
444,0.00019288435960489094
445,0.0018463478458975245
446,0.0011798148848187356
447,2.0764658119110798e-06
448,0.00897803419285349
449,0.0003980615351361218
450,3.579844567254599e-05
451,0.00016905457361579971
452,0.0008880011153735374
453,0.0001458584948604357
454,2.2444168374061544e-07
455,0.0003171828996918813
456,5.364679977872725e-06
457,2.0124362728668048e-05
458,0.000112605041159674
459,0.0011122109306252424
460,0.013303572561935163
461,0.0007904238992278178
462,1.4117616676518348e-06
463,6.009643103633684e-07
464,0.00031406226984423646
465,0.0006745662560441106
466,1.9979133956413894e-06
467,0.00016442528547105714
468,1.1499124663415173e-05
469,0.0011377439908055935
470,0.003295582773733179
471,0.006149009668910349
472,6.224011055019346e-08
473,0.0008988610089079574
474,8.954801771209906e-07
475,0.003172029132584399
476,6.457210842744897e-08
477,0.000732484341125314
478,0.0001612442227017839
479,0.2915602795066283
480,7.849585650083732e-06
481,0.0015717811864666786
482,0.01152040815184491
483,0.008684473078569432
484,0.0004999399640565342
485,0.00382004733466055
486,2.2310604060896736e-05
487,0.001677410906323495
488,5.99632346427632e-05
489,0.0005705860945282686
490,7.818144355828689e-07
491,0.002715718083806093
492,0.000593354389891521
493,0.00047841590670897303
494,2.6733540876937646e-06
495,6.134146868769157e-05
496,0.00663985902993587
497,0.00019124299188683677
498,0.0007592341808980177
499,2.0589702312908243e-12
500,0.0012323221106501938
501,0.018808484836245372
502,0.014168394296342394
503,0.01257120493603322
504,0.0006847087931817869
505,0.00016413733824240207
506,8.172886576470054e-06
507,0.0012781495731819068
508,0.00021877975200016085
509,4.848440512430948e-06
510,0.001055441873524822
511,4.1010629836657935e-09
512,0.00037116557616432693
513,2.019896794844207e-06
514,0.0026068754706311155
515,0.005975296557054525
516,0.002970800063988542
517,0.003318204809211502
518,3.3864908251354625e-05
519,0.0008855334835187757
520,0.00029246727246158176
521,0.04733488145706743
522,0.11830443098686766
523,2.27856825064231e-06
524,0.0016836136246797446
525,0.039254013759375886
526,3.223197973182954e-05
527,0.0004017691253886539
528,7.160304011066792e-05
529,0.0012538403390797185
530,1.8750638547733826e-06
531,0.00017698835802285306
532,0.001542851644158789
533,1.9626555594729557e-08
534,0.17682041531165751
535,6.680903800128933e-08
536,0.10163812309009226
537,0.00038870149451979326
538,0.0011284889212909764
539,0.0007683573495663109
540,3.4477899230959094e-06
541,9.655760718212159e-05
542,0.00045597793602401463
543,0.0005869791081565808
544,0.009929124862648379
545,3.016130505990664e-05
546,0.00040371729876422944
547,0.002620415119740655
548,2.6712350901112937e-06
549,0.0005146861698456567
550,0.00010723398138012225
551,0.0005174176278338019
552,0.00281641496582051
553,1.4729208853699443e-07
554,1.0102969894454758e-05
555,1.9752034468015678e-07
556,0.009818972579857314
557,0.00044151501591190316
558,4.3533248456617915e-05
559,3.098834798899657e-05
560,0.0005450700095236909
561,3.6853702383514057e-05
562,0.0014614094394738435
563,0.0010266385756860774
564,0.000466463346077988
565,0.0006879248542133901
566,3.337483115572657e-05
567,8.253517596339038e-06
568,0.0021100561941969267
569,0.0009103343063507562
570,0.0006228027058587592
571,0.0007124696760150954
572,0.032971115034562626
573,3.105934157417078e-07
574,1.657410403044525e-05
575,1.9626555594729557e-08
576,0.0006357328918552449
577,0.005244435880924496
578,8.050326643515425e-07
579,1.1036046943248043e-05
580,6.575000343132068e-05
581,0.0032862668507355254
582,4.722569051196953e-06
583,0.0007957135858422706
584,0.08350100479686086
585,1.773170607555997e-05
586,0.0005674248819526641
587,0.0002512971900017414
588,0.0009339721703386243
589,0.05672025035521868
590,6.758035295966027e-07
591,9.885472854290663e-06
592,1.9626555594729557e-08
593,2.122539709509007e-09
594,3.3331948420225966e-06
595,0.00015772008551468518
596,2.04047911353582e-05
597,0.00012587207104119072
598,1.8750638547733826e-06
599,7.64480343328689e-06
600,0.001274279044742128
601,0.0006651533694921197
602,0.00901579741230338
603,2.9602741350882017e-06
604,1.1010326094127539e-05
605,0.0028972596637017885
606,0.0010711899304910646
607,0.0014255116205858143
608,3.616144314175794e-05
609,0.0002940764316581477
610,3.056473254725099e-07
611,0.00033935452003091415
612,0.012116503007090126
613,1.3420047638729249e-06
614,0.0004325943032839936
615,7.986126524015192e-05
616,6.118640330224999e-05
617,2.1089508762444236e-05
618,2.3633353066743673e-05
619,0.00029065113340190883
620,0.05380234551478655
621,0.00036832746694838615
622,0.028678066305609214
623,0.00032790761195463497
624,1.9626555594729557e-08
625,0.01358277329804914
626,0.0007398333393898614
627,2.483056213640954e-06
628,4.680784607748934e-09
629,8.274630175980932e-05
630,1.283243532438028e-06
631,1.0529778943269887e-05
632,0.0011046424374262203
633,0.0599034970987492
634,0.0005162138922485242
635,6.134132853041427e-07
636,0.0043208554637983575
637,0.0001759744010712976
638,0.0008988610089079574
639,8.741920057597869e-08
640,1.1183743346001677e-07
641,7.630076002425718e-05
642,0.002239609825896609
643,0.022347853434988938
644,0.0009245235441059777
645,0.009282920470775327
646,4.942687445635168e-05
647,0.00036867072350156793
648,1.6339887785306553e-05
649,0.0003117299864426636
650,0.0002931609188536893
651,0.0006379487800528032
652,0.04907360587149396
653,0.000298790851903877
654,1.1816795727255963e-05
655,0.015439824457626703
656,0.0031501803541209884
657,9.031728597902942e-09
658,0.00010044571543943333
659,5.5097994355959996e-05
660,7.788932062490243e-05
661,1.156825062182717e-05
662,6.450714666938217e-08
663,1.6686200380696395e-06
664,0.00014731620817962372
665,1.8831705760344226e-06
666,0.0013750194330500983
667,0.019196319272434082
668,0.002003250618578958
669,9.029889396079662e-05
670,3.2547308220579203e-06
671,0.0023712870944750325
672,0.02114368998166785
673,0.04003488006758463
674,0.0007874737702386761
675,0.002061354781347082
676,0.0011462707616850451
677,0.0021340947725494424
678,0.00699037348310244
679,1.2998898282808776e-07
680,0.005099918315175426
681,0.00036890648355068355
682,3.522642445272873e-06
683,0.001628862827610968
684,0.005563710897697694
685,9.45379358090785e-05
686,0.006066076822773429
687,9.45379358090785e-05
688,0.004474615160049709
689,0.010402870600036756
690,0.0025730986053818235
691,5.845078481080025e-05
692,6.55717638374077e-06
693,0.0010439458108333426
694,0.00014099166329624427
695,0.0002225751796847074
696,7.908762317473758e-06
697,0.000322101747076285
698,0.0008988610089079574
699,0.0005662755552215921
700,0.001660358082478958
701,1.4445495656257645e-05
702,2.3084279162646736e-05
703,0.0010518670876943452
704,0.0037982600063072073
705,0.0008988610089079574
706,0.0006797701440760172
707,0.00025403700957055944
708,0.00018034727521699926
709,0.022318785420142456
710,1.131816472121365e-05
711,6.589108829252285e-05
712,0.002665590955121726
713,0.00015688503096064643
714,1.1753382681453408e-05
715,5.227827962169479e-06
716,0.0034998554698477055
717,0.00012730558965089428
718,0.004719794858686381
719,0.0008917620166343697
720,1.088876135178361e-06
721,4.906490185245161e-06
722,0.000947965132167757
723,0.0028646134484589417
724,0.0002605510980456891
725,1.8351037455961066e-06
726,1.187310131387128e-05
727,0.004533678203606761
728,0.011421667497195248
729,0.0011548693895015302
730,0.008804714632473646
731,0.0004955672648244605
732,7.768840356241509e-05
733,1.257756039232903e-07
734,9.389291477641743e-05
735,0.022774555443548592
736,3.639026806794798e-10
737,3.2577747329776035e-05
738,0.00012863112310540663
739,3.886865650263496e-07
740,0.001370138248193083
741,0.0007123836553209506
742,0.0005341423661684858
743,0.0014954035556873516
744,2.649302753711837e-06
745,0.000703575668563225
746,0.02174706531981007
747,7.59078763657057e-05
748,8.027286178826031e-05
749,0.011357219547758314
750,0.001628862827610968
751,2.7019631205541774e-06
752,2.720275907763835e-06
753,0.00014497012456800222
754,1.8750638547733826e-06
755,8.518452919598533e-05
756,0.006864893193134981
757,0.005809065090111867
758,5.8007107067049e-05
759,6.0736095214388575e-05
760,0.0028973522556291994
761,0.0010184353896001983
762,0.0007627883251909306
763,0.0003179522525326321
764,0.0005361468552150452
765,0.08297196630830785
766,4.429185143397384e-06
767,0.0006385390221562054
768,0.00014900202681946263
769,5.05096060472123e-05
770,0.03571431746765418
771,0.0011011665399671183
772,1.09557583955e-07
773,0.000938245699213027
774,0.0003393678156995883
775,0.000305630992608934
776,0.015279927587279507
777,0.009230452904396818
778,1.6437218119132184e-05
779,9.031728597902942e-09
780,0.0008331940632103294
781,0.0006335918875779788
782,0.026609289942760756
783,0.0012374917148311856
784,0.0020467097923290408
785,9.078224261482973e-05
786,0.008544930766062612
787,0.00020307411049501063
788,4.477868194385407e-05
789,6.975209670036801e-05
790,4.9619824083618436e-05
791,0.00036012474452204034
792,0.0010285970285440022
793,0.0006344118444954724
794,0.0010033750381177751
795,0.010432590331815383
796,1.413441708946265e-06
797,0.0009785254829815352
798,7.191554400370776e-07
799,1.7093848628632363e-08
800,0.0005137109736431254
801,9.108987720098888e-06
802,0.0007555628571872781
803,4.653754248918207e-05
804,0.006722671967131328
805,0.0027618120496301427
806,2.6926936199223304e-12
807,2.5055133274098625e-05
808,1.652604049984595e-07
809,0.7369984236404331
810,0.00014296099807305652
811,5.5410844351994086e-08
812,0.00032887142865007567
813,5.919982668028598e-05
814,0.0025096779365311288
815,0.008725479428175356
816,0.0016841251527079204
817,0.0011207051154485455
818,0.0018475807261051252
819,7.951915820495761e-05
820,0.00316508224515449
821,0.007048524961876323
822,0.0022481237159044398
823,0.048939443206709204
824,0.00037999215621940216
825,0.0009776862803309897
826,5.6274065076569706e-05
827,0.0024652053306620193
828,0.0008988610089079574
829,0.0009807370688233684
830,0.0008152688081586299
831,0.6777401577899156
832,3.690038170247467e-05
833,0.0003848206735840286
834,2.4418933571278435e-05
835,0.0005286693216354156
836,1.6506854745408214e-06
837,0.0015622731316972285
838,1.430856054301592e-07
839,4.929985797307718e-05
840,1.3810251615486659e-05
841,4.617952569874877e-06
842,0.00023286309455526342
843,0.027716209049625403
844,0.0009438424356834414
845,0.0010059762760326022
846,7.002897561646042e-06
847,3.848217556832397e-06
848,1.8262267192833077e-05
849,0.00046312030139275133
850,1.6116578382128103e-05
851,2.087200707517405e-07
852,0.0001255721870260065
853,0.001628862827610968
854,2.6481618632906372e-05
855,1.2783421805245886e-05
856,2.441819824824454e-05
857,9.45379358090785e-05
858,0.0004266612131602341
859,0.003056925427832663
860,4.9162382693897935e-05
861,0.005641313367946547
862,5.5790053161612597e-05
863,6.034486950628352e-05
864,0.0004448540640036173
865,0.002145325838608179
866,0.00012203860330454948
867,0.0010543942037829625
868,0.01112909821342344
869,5.112393249797762e-07
870,5.609042133102385e-05
871,1.9141785103926327e-05
872,0.0001288961471717448
873,1.260277697098317e-06
874,0.0037464861786147747
875,0.00012490867456809934
876,0.0038113466954074254
877,0.003233702654752487
878,0.0010415498396319641
879,2.1104056555807607e-05
880,0.03928451450544567
881,0.00423228431332728
882,0.0021012754754363865
883,0.03615514026239082
884,0.003244423476707843
885,5.924602327313935e-05
886,1.0273376097620922e-05
887,0.0002564573997052461
888,3.655597220026978e-06
889,0.004759420050974655
890,7.231506732719152e-07
891,0.00024093115306328072
892,0.0007769254991796073
893,9.45379358090785e-05
894,0.0007060503950793889
895,6.975209670036801e-05
896,0.09305086423537201
897,1.257756039232903e-07
898,0.023213177073859746
899,1.010682830607425e-05
900,6.312120216493377e-05
901,0.04413820287172559
902,1.2693342809448348e-05
903,0.0003910700255725709
904,0.0010004631027683182
905,0.023218338995898608
906,1.5208479475264287e-06
907,0.008016468128003646
908,0.00013426276411070611
909,0.0001271366590631919
910,5.4441268030401363e-05
911,2.119229191028457e-06
912,1.429984609059949e-05
913,0.0002923151611514118
914,0.004858517291447123
915,0.0005001055806035838
916,2.7420859175457533e-05
917,4.247391281614576e-05
918,0.0004261080494587505
919,1.9626555594729557e-08
920,0.011671287605843815
921,0.030360988394514024
922,8.029887232071403e-06
923,3.899617417006155e-05
924,1.6571273874429818e-06
925,0.0014087548163617919
926,1.9626555594729557e-08
927,0.0010732806595243624
928,0.002238414117505615
929,0.0027813132225961734
930,0.05096395732596545
931,0.0008988610089079574
932,0.02979226648538832
933,9.45379358090785e-05
934,3.3324220684561897e-09
935,9.958967963294993e-06
936,0.0011004166083500616
937,1.9626555594729557e-08
938,0.0027897549576736563
939,0.08314733581827409
940,3.232107201776365e-05
941,1.050064014700665e-08
942,2.5765218313991113e-05
943,0.015579027005442182
944,0.003413400203700717
945,0.021028468343257143
946,7.21219166309452e-07
947,9.74531878433875e-06
948,2.7634109559845614e-10
949,3.37214460080622e-05
950,3.3761101295365373e-06
951,0.00024062488060844095
952,6.474984371690006e-07
953,2.062978687922345e-05
954,0.006998651714590075
955,1.9979133956413894e-06
956,1.3420047638729249e-06
957,1.9626555594729557e-08
958,0.004372297786056674
959,0.04447381112459871
960,7.776289758724373e-07
961,7.350669257326449e-07
962,0.0015491469143568148
963,4.6864551751243496e-08
964,0.008040593697503816
965,1.1834965750378489e-05
966,0.0007179780255406177
967,1.201010231784185e-08
968,0.003740922103994482
969,2.0402217795425876e-10
970,4.966581287307378e-05
971,0.00023770715080524582
972,0.0002975248005955692
973,0.003837230249886998
974,0.0020550359869109247
975,0.00907122348664969
976,0.00021599349534826825
977,0.0002433259210875436
978,4.30762777735523e-06
979,0.11207011852125782
980,1.4959086681851942e-09
981,1.7251746900345364e-06
982,0.00016983453913640018
983,0.0006551629109479779
984,9.895640765059284e-05
985,0.010991851119430343
986,0.00035445535375875156
987,0.0003341672598054942
988,3.8016451761563186e-05
989,0.04294086450333493
990,3.3825268446375225e-06
991,0.0011024227836286048
992,0.000872097802693329
993,1.1021566256363052e-06
994,3.6790229222909905e-05
995,7.704445228778421e-05
996,1.47418048796656e-06
997,0.019866389564277512
998,0.0012386912835937736
999,0.00160740461776069
1000,0.034374027911055774
1001,0.00017762657796173775
1002,0.23286809566561661
1003,9.318819852159107e-08
1004,5.453090890574974e-05
1005,0.0008179972780202143
1006,0.0011788563494719514
1007,7.079234337903387e-06
1008,0.046526393125768534
1009,0.0014259307735593216
1010,7.942858134515574e-05
1011,0.00022375490239023518
1012,8.332302184297117e-06
1013,0.004568695315475942
1014,0.0020275232201854665
1015,1.0308372516080598e-05
1016,0.011045498109991444
1017,0.0005417941480816353
1018,8.370395595161812e-08
1019,7.947449283399561e-05
1020,0.00011442758469762753
1021,0.0005805212525373987
1022,0.00017553283904716275
1023,2.6494019029073844e-07
1024,1.9995711138496774e-06
1025,0.035805535094428596
1026,0.001628862827610968
1027,5.8079957597102685e-05
1028,6.071773754860237e-08
1029,0.0002856743018826837
1030,0.04003488006758463
1031,0.0003165775233126828
1032,0.00032720107941601543
1033,2.4741567254544665e-07
1034,0.028723427222245756
1035,2.6672164545718363e-07
1036,0.0016966296589027135
1037,1.6303074656261465e-05
1038,0.0009138355344292953
1039,8.278211059241264e-06
1040,0.00010266071096093636
1041,0.001212988419167609
1042,0.00018270290457486355
1043,1.4132412939667604e-05
1044,3.806378974088044e-05
1045,0.00019245526519333855
1046,9.73645246718384e-06
1047,1.9504148909061003e-08
1048,0.027968147928308873
1049,0.00014723606705845693
1050,0.0002517601773109331
1051,0.0010535846418658346
1052,5.6514587097281924e-05
1053,2.6591729835796994e-06
1054,0.005518096822881389
1055,0.000684481004523936
1056,9.776977655759183e-06
1057,3.80918368327242e-05
1058,0.00010214215503880632
1059,0.0005078106604854947
1060,0.05609063394964712
1061,0.0032150995657497013
1062,0.004255337009147666
1063,0.00035615842937113785
1064,1.0910519851125739e-06
1065,4.615061959643161e-08
1066,0.00026364776064786326
1067,9.436470939322952e-05
1068,0.0012437430998569017
1069,7.131851855131006e-05
1070,1.8134692964091645e-07
1071,0.15259856763500557
1072,0.0007076059057608786
1073,4.542048661861805e-05
1074,5.337020828797478e-05
1075,0.015931586433198083
1076,0.00178613605669722
1077,0.0009524215965502926
1078,1.425225857487777e-07
1079,8.818671538250322e-06
1080,0.010693186659275765
1081,7.80126408033197e-06
1082,0.052287077933991774
1083,8.710148751565643e-08
1084,5.37979874190443e-06
1085,0.0003798939935192561
1086,0.011647051779333633
1087,0.005743948708876841
1088,1.0211858826580772e-05
1089,7.014284997595242e-05
1090,9.031728597902942e-09
1091,0.000586653571333467
1092,0.0003819984696550767
1093,0.04961480510155856
1094,0.007983804327107578
1095,0.0007773575210970879
1096,3.35501121217895e-05
1097,0.004435997987651415
1098,2.7236898726598513e-06
1099,0.0034438952874007184
1100,0.00018427610917166022
1101,0.003642443047691069
1102,2.1539975161056067e-06
1103,7.556978944868635e-06
1104,0.000792816749722287
1105,0.0019175820290544185
1106,4.91834133854355e-05
1107,0.001454263933903276
1108,0.0016460407458280544
1109,3.5723710655184964e-08
1110,2.028158704326996e-05
1111,0.004962267604469129
1112,2.3554893926705996e-05
1113,0.0007385460562852739
1114,5.786683260792781e-05
1115,7.002897561646042e-06
1116,3.4326653578385595e-05
1117,0.0002847263989628134
1118,0.0006574444953109856
1119,0.0008613734016290262
1120,7.002897561646042e-06
1121,6.234742143978688e-06
1122,0.000263561621771815
1123,0.011411005980193617
